;;;;;;Privacy Strength;Records;QIs;Utility;Runtime;Suppressed;Suppressed Ratio;Variance;Variance (not suppressed)
Adult;Loss;5-anonymity;RGR;0.05;0.2800000000000001;5.0;30162.0;9.0;0.2739245195979827;1543.0;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.2900000000000001;5.0;30162.0;9.0;0.2739245195979827;1637.0;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.3000000000000001;5.0;30162.0;9.0;0.2739245195979827;1559.0;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.3100000000000001;5.0;30162.0;9.0;0.2739245195979827;1565.0;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.3200000000000001;5.0;30162.0;9.0;0.2739245195979827;1571.0;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.3300000000000001;5.0;30162.0;9.0;0.2739245195979827;1545.0;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.34000000000000014;5.0;30162.0;9.0;0.2739245195979827;1578.0;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.35000000000000014;5.0;30162.0;9.0;0.2739245195979827;1529.0;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.36000000000000015;5.0;30162.0;9.0;0.2739245195979827;1521.0;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.37000000000000016;5.0;30162.0;9.0;0.2739245195979827;1535.0;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.38000000000000017;5.0;30162.0;9.0;0.2739245195979827;1593.0;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.3900000000000002;5.0;30162.0;9.0;0.2739245195979827;1587.0;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.4000000000000002;5.0;30162.0;9.0;0.2739245195979827;1565.0;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.4100000000000002;5.0;30162.0;9.0;0.2739245195979827;1575.0;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.4200000000000002;5.0;30162.0;9.0;0.2739245195979827;1590.0;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.4300000000000002;5.0;30162.0;9.0;0.2739245195979827;1601.0;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.4400000000000002;5.0;30162.0;9.0;0.2739245195979827;1607.0;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.45000000000000023;5.0;30162.0;9.0;0.2739245195979827;1631.0;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.46000000000000024;5.0;30162.0;9.0;0.2739245195979827;1594.0;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.47000000000000025;5.0;30162.0;9.0;0.2739245195979827;1559.0;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.48000000000000026;5.0;30162.0;9.0;0.2739245195979827;1594.0;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.49000000000000027;5.0;30162.0;9.0;0.2739245195979827;1534.0;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.5000000000000002;5.0;30162.0;9.0;0.2739245195979827;1562.0;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.5100000000000002;5.0;30162.0;9.0;0.2739245195979827;1580.0;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.5200000000000002;5.0;30162.0;9.0;0.2739245195979827;1583.0;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.5300000000000002;5.0;30162.0;9.0;0.2739245195979827;1665.0;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.5400000000000003;5.0;30162.0;9.0;0.2739245195979827;1658.0;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.5500000000000003;5.0;30162.0;9.0;0.2739245195979827;1706.0;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.5600000000000003;5.0;30162.0;9.0;0.2739245195979827;1672.0;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.5700000000000003;5.0;30162.0;9.0;0.2739245195979827;1678.0;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.5800000000000003;5.0;30162.0;9.0;0.2739245195979827;1648.0;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.5900000000000003;5.0;30162.0;9.0;0.2739245195979827;1748.0;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.6000000000000003;5.0;30162.0;9.0;0.2739245195979827;1709.0;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.6100000000000003;5.0;30162.0;9.0;0.2739245195979827;1730.0;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.6200000000000003;5.0;30162.0;9.0;0.2739245195979827;1765.0;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.6300000000000003;5.0;30162.0;9.0;0.2739245195979827;1753.0;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.6400000000000003;5.0;30162.0;9.0;0.2739245195979827;1730.0;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.6500000000000004;5.0;30162.0;9.0;0.2739245195979827;1784.0;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.6600000000000004;5.0;30162.0;9.0;0.2739245195979827;1819.0;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.6700000000000004;5.0;30162.0;9.0;0.2739245195979827;1810.0;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.6800000000000004;5.0;30162.0;9.0;0.2739245195979827;1811.0;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.6900000000000004;5.0;30162.0;9.0;0.2739245195979827;1795.0;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.7000000000000004;5.0;30162.0;9.0;0.2739245195979827;1916.0;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.7100000000000004;5.0;30162.0;9.0;0.2739245195979827;1878.0;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.7200000000000004;5.0;30162.0;9.0;0.2739245195979827;1832.0;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.7300000000000004;5.0;30162.0;9.0;0.2739245195979827;1872.0;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.7400000000000004;5.0;30162.0;9.0;0.2739245195979827;1917.0;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.7500000000000004;5.0;30162.0;9.0;0.2772857653877191;1916.0;0.0;0.0;0.003376857886534199;0.003376857886534199
Adult;Loss;5-anonymity;RGR;0.05;0.7600000000000005;5.0;30162.0;9.0;0.2772656406370841;1883.0;0.0;0.0;0.0033870839099787602;0.0033870839099787602
Adult;Loss;5-anonymity;RGR;0.05;0.7700000000000005;5.0;30162.0;9.0;0.2772656406370841;1992.0;0.0;0.0;0.0033870839099787602;0.0033870839099787602
Adult;Loss;5-anonymity;RGR;0.05;0.7800000000000005;5.0;30162.0;9.0;0.2772656406370841;1951.0;0.0;0.0;0.0033870839099787602;0.0033870839099787602
Adult;Loss;5-anonymity;RGR;0.05;0.7900000000000005;5.0;30162.0;9.0;0.2772656406370841;2014.0;0.0;0.0;0.0033870839099787602;0.0033870839099787602
Adult;Loss;5-anonymity;RGR;0.05;0.8000000000000005;5.0;30162.0;9.0;0.2772656406370841;1967.0;0.0;0.0;0.0033870839099787602;0.0033870839099787602
Adult;Loss;5-anonymity;RGR;0.05;0.8100000000000005;5.0;30162.0;9.0;0.31986702907543035;1975.0;0.0;0.0;0.0012312183460177714;0.0012312183460177714
Adult;Loss;5-anonymity;RGR;0.05;0.8200000000000005;5.0;30162.0;9.0;0.31986702907543035;2078.0;0.0;0.0;0.0012312183460177714;0.0012312183460177714
Adult;Loss;5-anonymity;RGR;0.05;0.8300000000000005;5.0;30162.0;9.0;0.31986702907543035;2084.0;0.0;0.0;0.0012312183460177714;0.0012312183460177714
Adult;Loss;5-anonymity;RGR;0.05;0.8400000000000005;5.0;30162.0;9.0;0.31986702907543035;2062.0;0.0;0.0;0.0012312183460177714;0.0012312183460177714
Adult;Loss;5-anonymity;RGR;0.05;0.8500000000000005;5.0;30162.0;9.0;0.3226456375871185;2058.0;0.0;0.0;0.0020344987761225343;0.0020344987761225343
Adult;Loss;5-anonymity;RGR;0.05;0.8600000000000005;5.0;30162.0;9.0;0.3226456375871185;2062.0;0.0;0.0;0.0020344987761225343;0.0020344987761225343
Adult;Loss;5-anonymity;RGR;0.05;0.8700000000000006;5.0;30162.0;9.0;0.3226456375871185;2116.0;0.0;0.0;0.0020344987761225343;0.0020344987761225343
Adult;Loss;5-anonymity;RGR;0.05;0.8800000000000006;5.0;30162.0;9.0;0.3226456375871185;2084.0;0.0;0.0;0.0020344987761225343;0.0020344987761225343
Adult;Loss;5-anonymity;RGR;0.05;0.8900000000000006;5.0;30162.0;9.0;0.3226456375871185;2123.0;0.0;0.0;0.0020344987761225343;0.0020344987761225343
Adult;Loss;5-anonymity;RGR;0.05;0.9000000000000006;5.0;30162.0;9.0;0.3838758583031778;2154.0;0.0;0.0;9.576885595802499E-4;9.576885595802499E-4
Adult;Loss;5-anonymity;RGR;0.05;0.9100000000000006;5.0;30162.0;9.0;0.3838758583031778;2144.0;0.0;0.0;9.576885595802499E-4;9.576885595802499E-4
Adult;Loss;5-anonymity;RGR;0.05;0.9200000000000006;5.0;30162.0;9.0;0.3838758583031778;2171.0;0.0;0.0;9.576885595802499E-4;9.576885595802499E-4
Adult;Loss;5-anonymity;RGR;0.05;0.9300000000000006;5.0;30162.0;9.0;0.3838758583031778;2184.0;0.0;0.0;9.576885595802499E-4;9.576885595802499E-4
Adult;Loss;5-anonymity;RGR;0.05;0.9400000000000006;5.0;30162.0;9.0;0.4204501629265149;2180.0;0.0;0.0;2.2909443061995172E-4;2.2909443061995172E-4
Adult;Loss;5-anonymity;RGR;0.05;0.9500000000000006;5.0;30162.0;9.0;0.4689238362095359;2228.0;0.0;0.0;1.9712110152819918E-4;1.9712110152819918E-4
Adult;Loss;5-anonymity;RGR;0.05;0.9600000000000006;5.0;30162.0;9.0;0.4980563888763447;2216.0;0.0;0.0;1.9374864815410224E-4;1.9374864815410224E-4
Adult;Loss;5-anonymity;RGR;0.05;0.9700000000000006;5.0;30162.0;9.0;0.4980563888763447;2209.0;0.0;0.0;1.9374864815410224E-4;1.9374864815410224E-4
Adult;Loss;5-anonymity;RGR;0.05;0.9800000000000006;5.0;30162.0;9.0;0.5244231033615865;2208.0;0.0;0.0;1.090247920404798E-4;1.090247920404798E-4
Adult;Loss;5-anonymity;RGR;0.05;0.9900000000000007;5.0;30162.0;9.0;0.5782794906467521;2235.0;0.0;0.0;3.191366111682961E-5;3.191366111682961E-5
Adult;Loss;5-anonymity;RGR;1.0;0.0;5.0;30162.0;9.0;0.7809348258737702;96.0;23470.0;0.7781314236456468;0.07155622389653565;0.0
Adult;Loss;5-anonymity;RGR;1.0;0.01;5.0;30162.0;9.0;0.548281939339217;222.0;16326.0;0.5412771036403422;0.09518787373707759;6.169832132641173E-29
Adult;Loss;5-anonymity;RGR;1.0;0.02;5.0;30162.0;9.0;0.548281939339217;464.0;16326.0;0.5412771036403422;0.09518787373707759;6.169832132641173E-29
Adult;Loss;5-anonymity;RGR;1.0;0.03;5.0;30162.0;9.0;0.45791584678638386;616.0;13462.0;0.4463231881174988;0.08924497151957032;1.1428653179268519E-27
Adult;Loss;5-anonymity;RGR;1.0;0.04;5.0;30162.0;9.0;0.45791584678638386;907.0;13462.0;0.4463231881174988;0.08924497151957032;1.1428653179268519E-27
Adult;Loss;5-anonymity;RGR;1.0;0.05;5.0;30162.0;9.0;0.45791584678638386;1324.0;13462.0;0.4463231881174988;0.08924497151957032;1.1428653179268519E-27
Adult;Loss;5-anonymity;RGR;1.0;0.060000000000000005;5.0;30162.0;9.0;0.3294705604375979;2925.0;9374.0;0.3107884092566806;0.07618666405498589;0.0017992159726685298
Adult;Loss;5-anonymity;RGR;1.0;0.07;5.0;30162.0;9.0;0.39180963697462623;2301.0;11182.0;0.3707313838604867;0.08114014761692658;4.897348476775377E-27
Adult;Loss;5-anonymity;RGR;1.0;0.08;5.0;30162.0;9.0;0.212921894719959;3703.0;5116.0;0.16961739937669915;0.05090717543829518;0.00736410892500536
Adult;Loss;5-anonymity;RGR;1.0;0.09;5.0;30162.0;9.0;0.212921894719959;4455.0;5116.0;0.16961739937669915;0.05090717543829518;0.00736410892500536
Adult;Loss;5-anonymity;RGR;1.0;0.09999999999999999;5.0;30162.0;9.0;0.212921894719959;5160.0;5116.0;0.16961739937669915;0.05090717543829518;0.00736410892500536
Adult;Loss;5-anonymity;RGR;1.0;0.10999999999999999;5.0;30162.0;9.0;0.16709407867832984;5076.0;2746.0;0.0910417081095418;0.029656395713150263;0.007326835376540729
Adult;Loss;5-anonymity;RGR;1.0;0.11999999999999998;5.0;30162.0;9.0;0.16709407867832984;5644.0;2746.0;0.0910417081095418;0.029656395713150263;0.007326835376540729
Adult;Loss;5-anonymity;RGR;1.0;0.12999999999999998;5.0;30162.0;9.0;0.16709407867832984;6064.0;2746.0;0.0910417081095418;0.029656395713150263;0.007326835376540729
Adult;Loss;5-anonymity;RGR;1.0;0.13999999999999999;5.0;30162.0;9.0;0.16709407867832984;6633.0;2746.0;0.0910417081095418;0.029656395713150263;0.007326835376540729
Adult;Loss;5-anonymity;RGR;1.0;0.15;5.0;30162.0;9.0;0.16709407867832984;6961.0;2746.0;0.0910417081095418;0.029656395713150263;0.007326835376540729
Adult;Loss;5-anonymity;RGR;1.0;0.16;5.0;30162.0;9.0;0.16709407867832984;7348.0;2746.0;0.0910417081095418;0.029656395713150263;0.007326835376540729
Adult;Loss;5-anonymity;RGR;1.0;0.17;5.0;30162.0;9.0;0.16033471052567044;6545.0;1453.0;0.04817319806378887;0.017110293746415137;0.005755298934945271
Adult;Loss;5-anonymity;RGR;1.0;0.18000000000000002;5.0;30162.0;9.0;0.16033471052567044;6708.0;1453.0;0.04817319806378887;0.017110293746415137;0.005755298934945271
Adult;Loss;5-anonymity;RGR;1.0;0.19000000000000003;5.0;30162.0;9.0;0.16033471052567044;6941.0;1453.0;0.04817319806378887;0.017110293746415137;0.005755298934945271
Adult;Loss;5-anonymity;RGR;1.0;0.20000000000000004;5.0;30162.0;9.0;0.16033471052567044;7145.0;1453.0;0.04817319806378887;0.017110293746415137;0.005755298934945271
Adult;Loss;5-anonymity;RGR;1.0;0.21000000000000005;5.0;30162.0;9.0;0.16033471052567044;7450.0;1453.0;0.04817319806378887;0.017110293746415137;0.005755298934945271
Adult;Loss;5-anonymity;RGR;1.0;0.22000000000000006;5.0;30162.0;9.0;0.13965269177551606;8254.0;248.0;0.008222266427955706;0.01074272983752937;0.008818941712786374
Adult;Loss;5-anonymity;RGR;1.0;0.23000000000000007;5.0;30162.0;9.0;0.13965269177551606;8423.0;248.0;0.008222266427955706;0.01074272983752937;0.008818941712786374
Adult;Loss;5-anonymity;RGR;1.0;0.24000000000000007;5.0;30162.0;9.0;0.13965269177551606;8291.0;248.0;0.008222266427955706;0.01074272983752937;0.008818941712786374
Adult;Loss;5-anonymity;RGR;1.0;0.25000000000000006;5.0;30162.0;9.0;0.1553792045145753;7513.0;118.0;0.003912207413301505;0.00803863986994429;0.007162734445302325
Adult;Loss;5-anonymity;RGR;1.0;0.26000000000000006;5.0;30162.0;9.0;0.1553792045145753;7714.0;118.0;0.003912207413301505;0.00803863986994429;0.007162734445302325
Adult;Loss;5-anonymity;RGR;1.0;0.2700000000000001;5.0;30162.0;9.0;0.1553792045145753;7943.0;118.0;0.003912207413301505;0.00803863986994429;0.007162734445302325
Adult;Loss;5-anonymity;RGR;1.0;0.2800000000000001;5.0;30162.0;9.0;0.1553792045145753;8098.0;118.0;0.003912207413301505;0.00803863986994429;0.007162734445302325
Adult;Loss;5-anonymity;RGR;1.0;0.2900000000000001;5.0;30162.0;9.0;0.1553792045145753;8181.0;118.0;0.003912207413301505;0.00803863986994429;0.007162734445302325
Adult;Loss;5-anonymity;RGR;1.0;0.3000000000000001;5.0;30162.0;9.0;0.15432504221623897;8418.0;28.0;9.283204031562893E-4;0.00765473809871205;0.007447202363594758
Adult;Loss;5-anonymity;RGR;1.0;0.3100000000000001;5.0;30162.0;9.0;0.15432504221623897;8480.0;28.0;9.283204031562893E-4;0.00765473809871205;0.007447202363594758
Adult;Loss;5-anonymity;RGR;1.0;0.3200000000000001;5.0;30162.0;9.0;0.15432504221623897;8641.0;28.0;9.283204031562893E-4;0.00765473809871205;0.007447202363594758
Adult;Loss;5-anonymity;RGR;1.0;0.3300000000000001;5.0;30162.0;9.0;0.15432504221623897;8696.0;28.0;9.283204031562893E-4;0.00765473809871205;0.007447202363594758
Adult;Loss;5-anonymity;RGR;1.0;0.34000000000000014;5.0;30162.0;9.0;0.15432504221623897;8715.0;28.0;9.283204031562893E-4;0.00765473809871205;0.007447202363594758
Adult;Loss;5-anonymity;RGR;1.0;0.35000000000000014;5.0;30162.0;9.0;0.15432504221623897;8931.0;28.0;9.283204031562893E-4;0.00765473809871205;0.007447202363594758
Adult;Loss;5-anonymity;RGR;1.0;0.36000000000000015;5.0;30162.0;9.0;0.15421764189238168;9038.0;0.0;0.0;0.007603212619579566;0.007603212619579566
Adult;Loss;5-anonymity;RGR;1.0;0.37000000000000016;5.0;30162.0;9.0;0.1606374091566151;8581.0;0.0;0.0;0.008505215233630965;0.008505215233630965
Adult;Loss;5-anonymity;RGR;1.0;0.38000000000000017;5.0;30162.0;9.0;0.1606374091566151;8802.0;0.0;0.0;0.008505215233630965;0.008505215233630965
Adult;Loss;5-anonymity;RGR;1.0;0.3900000000000002;5.0;30162.0;9.0;0.1606374091566151;9018.0;0.0;0.0;0.008505215233630965;0.008505215233630965
Adult;Loss;5-anonymity;RGR;1.0;0.4000000000000002;5.0;30162.0;9.0;0.18526264785830918;8494.0;0.0;0.0;0.00541667634573173;0.00541667634573173
Adult;Loss;5-anonymity;RGR;1.0;0.4100000000000002;5.0;30162.0;9.0;0.18526264785830918;8514.0;0.0;0.0;0.00541667634573173;0.00541667634573173
Adult;Loss;5-anonymity;RGR;1.0;0.4200000000000002;5.0;30162.0;9.0;0.21123855066316785;7792.0;3.0;9.946290033817386E-5;0.005406852061093394;0.005390511969890075
Adult;Loss;5-anonymity;RGR;1.0;0.4300000000000002;5.0;30162.0;9.0;0.21123855066316785;7717.0;3.0;9.946290033817386E-5;0.005406852061093394;0.005390511969890075
Adult;Loss;5-anonymity;RGR;1.0;0.4400000000000002;5.0;30162.0;9.0;0.21123855066316785;7810.0;3.0;9.946290033817386E-5;0.005406852061093394;0.005390511969890075
Adult;Loss;5-anonymity;RGR;1.0;0.45000000000000023;5.0;30162.0;9.0;0.21123855066316785;7863.0;3.0;9.946290033817386E-5;0.005406852061093394;0.005390511969890075
Adult;Loss;5-anonymity;RGR;1.0;0.46000000000000024;5.0;30162.0;9.0;0.2131077542815096;7810.0;3.0;9.946290033817386E-5;0.0036411253866572985;0.0036244309930186474
Adult;Loss;5-anonymity;RGR;1.0;0.47000000000000025;5.0;30162.0;9.0;0.2131077542815096;7854.0;3.0;9.946290033817386E-5;0.0036411253866572985;0.0036244309930186474
Adult;Loss;5-anonymity;RGR;1.0;0.48000000000000026;5.0;30162.0;9.0;0.2131077542815096;7837.0;3.0;9.946290033817386E-5;0.0036411253866572985;0.0036244309930186474
Adult;Loss;5-anonymity;RGR;1.0;0.49000000000000027;5.0;30162.0;9.0;0.2131077542815096;7922.0;3.0;9.946290033817386E-5;0.0036411253866572985;0.0036244309930186474
Adult;Loss;5-anonymity;RGR;1.0;0.5000000000000002;5.0;30162.0;9.0;0.2131077542815096;7821.0;3.0;9.946290033817386E-5;0.0036411253866572985;0.0036244309930186474
